"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","GENENAME"
"ENSCAFG00000008791",293.54333563514,-3.29279110602234,0.461045309073045,-7.14201194811559,9.19746015153618e-13,1.0339194248125e-10,"NPY1R","neuropeptide Y receptor Y1"
"ENSCAFG00000002927",117.099031787857,-2.25468142929123,0.316237734813434,-7.12970395712385,1.00585030220804e-12,1.12377545113562e-10,"CCDC85A","coiled-coil domain containing 85A"
"ENSCAFG00000015434",204.344349036444,1.7756292302568,0.249401555955191,7.11955955309202,1.08272497907825e-12,1.20228686548744e-10,"ANKLE1","ankyrin repeat and LEM domain containing 1"
"ENSCAFG00000013362",84.6366848618003,-4.62464591921187,0.649855613084217,-7.11642067268341,1.10765878891335e-12,1.22251964878188e-10,"GPR1","G protein-coupled receptor 1"
"ENSCAFG00000019211",132.567547286045,-2.84716336400924,0.400287066580274,-7.11280378937317,1.13708882830141e-12,1.24744124410825e-10,"TMEM52","transmembrane protein 52"
"ENSCAFG00000008889",266.189268710276,-3.79080661928174,0.533153907906172,-7.1101544283323,1.15913183065602e-12,1.26400896814831e-10,"BMP3","bone morphogenetic protein 3"
"ENSCAFG00000008340",937.14262121456,2.44337615677949,0.343827926134898,7.10639238716419,1.19115453699036e-12,1.29119733768639e-10,"RACGAP1","Rac GTPase activating protein 1"
"ENSCAFG00000023134",1783.975460818,1.79196017712379,0.252390174157655,7.09996014347391,1.24792873192041e-12,1.34473551106524e-10,"TNFRSF12A","TNF receptor superfamily member 12A"
"ENSCAFG00000016677",760.740045630511,2.78944230137995,0.393033392074737,7.09721453094632,1.27296382034147e-12,1.36364377248462e-10,"NCAPG","non-SMC condensin I complex subunit G"
"ENSCAFG00000007949",33.1125403264568,-6.20206876369784,0.874458575707586,-7.09246719740762,1.31741874508029e-12,1.40301244249457e-10,"LGI1","leucine rich glioma inactivated 1"
"ENSCAFG00000003278",245.091186628635,2.55478038306987,0.36049559758486,7.08685598433275,1.3719301849283e-12,1.45257096498426e-10,"CDCA8","cell division cycle associated 8"
"ENSCAFG00000018348",678.546387126802,2.38074689229283,0.336586466589045,7.07321038905464,1.51389690932337e-12,1.59361714541548e-10,"CCL2","C-C motif chemokine ligand 2"
"ENSCAFG00000007953",339.614290544174,-1.19407230737529,0.169094273339222,-7.06157744904729,1.64622945879501e-12,1.722958889317e-10,"NEIL2","nei like DNA glycosylase 2"
"ENSCAFG00000010833",6329.919357881,-3.63325695728286,0.515250202458946,-7.05144207599288,1.77072939188268e-12,1.84267159746145e-10,NA,NA
"ENSCAFG00000016600",306.419013476074,2.62397162609882,0.372231015329205,7.04930948265596,1.79807835035418e-12,1.86050027490341e-10,"CCNB2","cyclin B2"
"ENSCAFG00000004770",215.622721551721,1.95575722664773,0.277560858494162,7.04622848213617,1.83832310143601e-12,1.89139559323453e-10,"KIF2C","kinesin family member 2C"
"ENSCAFG00000041406",63.2971494058428,-2.94204379267588,0.418053864127301,-7.03747541914839,1.95754054870699e-12,2.00273994002826e-10,NA,NA
"ENSCAFG00000019070",890.345318310456,1.81423179799569,0.260063712592421,6.9761051240509,3.03475685090849e-12,3.08748363194942e-10,"CHAF1A","chromatin assembly factor 1 subunit A"
"ENSCAFG00000008395",9234.25029467325,-1.38748834404213,0.198977661895672,-6.97308597770948,3.10062996861304e-12,3.136976242134e-10,"SCARA3","scavenger receptor class A member 3"
"ENSCAFG00000009395",75.39869494667,5.57473950199406,0.79989508739104,6.96933834182778,3.18435042414219e-12,3.20387876099743e-10,"SLC6A2","solute carrier family 6 member 2"
"ENSCAFG00000009431",158.38639726612,2.84791030684634,0.409291689186718,6.95814350031215,3.44785929682262e-12,3.4499431678262e-10,"E2F8","E2F transcription factor 8"
"ENSCAFG00000005182",583.507505591428,1.58188955956702,0.227734269921614,6.94620778906705,3.75235971518146e-12,3.73411053405298e-10,"FANCD2","FA complementation group D2"
"ENSCAFG00000005472",1460.85554485661,-1.45134821888735,0.209010308492048,-6.94390735728981,3.81400672127444e-12,3.77483023919179e-10,"SLC20A2","solute carrier family 20 member 2"
"ENSCAFG00000018405",1937.19912252406,-3.80761697049239,0.549779627896155,-6.92571491792633,4.33779230116621e-12,4.27002895116421e-10,NA,NA
"ENSCAFG00000011598",1459.76353421001,2.09223706095249,0.302399540544485,6.9187838618581,4.55537250985218e-12,4.46010154714613e-10,"KPNA2","karyopherin subunit alpha 2"
"ENSCAFG00000005170",158.633254725921,2.37984819128747,0.344020331419926,6.91775448696527,4.58858610768404e-12,4.46859580786279e-10,"PAX1","paired box 1"
"ENSCAFG00000002479",171.565626513773,-1.34247413355993,0.194127101944327,-6.91543900936066,4.66416680419613e-12,4.51803945059658e-10,"ZNF667","zinc finger protein 667"
"ENSCAFG00000010509",182.899153184603,2.51151722486007,0.363578058345554,6.90777995869338,4.92296776867677e-12,4.74350084843242e-10,"UBE2T","ubiquitin conjugating enzyme E2 T"
"ENSCAFG00000019567",28.099168261804,-6.12678201790582,0.887641947843171,-6.9023123938576,5.11627675808536e-12,4.90381663376276e-10,"RNF207","ring finger protein 207"
"ENSCAFG00000018385",188.055820677252,-1.5304044141935,0.221836471954097,-6.89879531851812,5.24453705953487e-12,5.00043269063819e-10,"CSPG4B","chondroitin sulfate proteoglycan family member 4B"
"ENSCAFG00000003409",1562.32836175426,2.8574525195537,0.41475105513086,6.88956057906142,5.59649887793931e-12,5.30822088886212e-10,"RRM2","ribonucleotide reductase regulatory subunit M2"
"ENSCAFG00000013259",323.610431746271,2.34204497377916,0.340632180528158,6.87558342299826,6.17366653747156e-12,5.82531820279246e-10,"NUF2","NUF2 component of NDC80 kinetochore complex"
"ENSCAFG00000019506",5314.72778075965,-1.25288202866742,0.18237882528709,-6.86966826710944,6.4351371804258e-12,6.04073624704816e-10,"CIRBP","cold inducible RNA binding protein"
"ENSCAFG00000015026",520.451346418384,3.03091660400489,0.441365495892538,6.86713536108143,6.55039109392552e-12,6.11739344674245e-10,"DLGAP5","DLG associated protein 5"
"ENSCAFG00000005806",97.462842538453,2.79423050794379,0.407321840869232,6.8600065785347,6.88573769782459e-12,6.39776373546345e-10,"SGO1","shugoshin 1"
"ENSCAFG00000008896",595.262983587254,-3.30794880717241,0.483400351452665,-6.84308316539636,7.75066239657889e-12,7.16483821848214e-10,"KIAA1755","KIAA1755"
"ENSCAFG00000010889",102.0580177879,3.77168530172533,0.552228175610533,6.82993999274924,8.49501592230588e-12,7.77400678196544e-10,"CEP72","centrosomal protein 72"
"ENSCAFG00000005294",2156.07259529447,2.57125867908363,0.376536682966626,6.82870699031343,8.56833751740618e-12,7.8018997264742e-10,"TK1","thymidine kinase 1"
"ENSCAFG00000014104",690.788623506862,-1.28755531352511,0.188869616461227,-6.81716486563329,9.28546858509202e-12,8.41281932353785e-10,"PCBD1","pterin-4 alpha-carbinolamine dehydratase 1"
"ENSCAFG00000014600",372.803100362281,1.60378596884773,0.235363587421434,6.81407853448478,9.48698710327555e-12,8.51071537624389e-10,"BRCA1","BRCA1 DNA repair associated"
"ENSCAFG00000045412",124.283283757786,-3.86708995686563,0.567476707874805,-6.81453512223936,9.45690690717191e-12,8.51071537624389e-10,"HIF3A","hypoxia inducible factor 3 subunit alpha"
"ENSCAFG00000015770",42.6308336542508,-5.70901841577433,0.838937145871652,-6.80506095583918,1.01006460296618e-11,9.01680710030253e-10,"PLD5","phospholipase D family member 5"
"ENSCAFG00000030997",5321.08805491005,-2.84180004294181,0.417990978426831,-6.79871143065654,1.05559011402279e-11,9.3772446665703e-10,"CCDC3","coiled-coil domain containing 3"
"ENSCAFG00000016396",143.415221504993,-4.64392638844733,0.684377647351418,-6.78561961574812,1.15589334809817e-11,1.02184338651533e-09,"PPP1R1B","protein phosphatase 1 regulatory inhibitor subunit 1B"
"ENSCAFG00000009553",318.772962496053,-1.50121086900422,0.221260178115285,-6.78482175053675,1.16229925425363e-11,1.02254259513105e-09,"CRACR2B","calcium release activated channel regulator 2B"
"ENSCAFG00000004292",760.141425636109,1.13526982602292,0.167536653034027,6.77624749846434,1.23337323433986e-11,1.07985384473862e-09,"CHORDC1","cysteine and histidine rich domain containing 1"
"ENSCAFG00000001792",4998.20531132793,-2.33894964004046,0.345452751914769,-6.77067884703818,1.28179521673185e-11,1.11687907616764e-09,"LIMCH1","LIM and calponin homology domains 1"
"ENSCAFG00000017604",264.439003412464,2.05558052321469,0.303677681632168,6.76895487401846,1.29715990000278e-11,1.1248847113786e-09,"LOC608024","karyopherin alpha 2 (RAG cohort 1, importin alpha 1) pseudogene"
"ENSCAFG00000002073",690.630517819184,2.05354376206635,0.30410681148967,6.75270557738265,1.45113231142992e-11,1.25244410063746e-09,"ARHGEF39","Rho guanine nucleotide exchange factor 39"
"ENSCAFG00000032084",466.900760755167,-1.11115924193606,0.16475104971235,-6.74447442900125,1.53581933945459e-11,1.31928330145318e-09,"SMIM19","small integral membrane protein 19"
"ENSCAFG00000018822",208.703428457411,-2.63515459378224,0.390806368240744,-6.74286502966844,1.55293458785366e-11,1.32772261875131e-09,"PATJ","PATJ crumbs cell polarity complex component"
"ENSCAFG00000009113",2255.97359672216,-2.74064669962287,0.407515992330762,-6.72524944100455,1.75291887393246e-11,1.49170119687776e-09,"LOC100686073","metallothionein-1"
"ENSCAFG00000013844",3504.4064608152,-1.99133613026817,0.296166746671475,-6.7236992425658,1.77167939012803e-11,1.4937061747047e-09,"NCAM1","neural cell adhesion molecule 1"
"ENSCAFG00000019985",6735.74861334222,3.1820284324013,0.473218136509511,6.72423178002466,1.76521255352688e-11,1.4937061747047e-09,"COL11A1","collagen type XI alpha 1 chain"
"ENSCAFG00000007242",340.450868681275,2.20791189427839,0.328993489776574,6.71111120094756,1.93147839454437e-11,1.62092871166118e-09,"CKAP2L","cytoskeleton associated protein 2 like"
"ENSCAFG00000012228",243.379090239787,-3.46063247948594,0.515773426920324,-6.70959824384387,1.9516098733958e-11,1.630310431395e-09,"S100B","S100 calcium binding protein B"
"ENSCAFG00000014992",153.113968577214,-3.1584300676126,0.47107785282522,-6.70468808641795,2.01837027680039e-11,1.67838087263982e-09,"FMO3","flavin containing dimethylaniline monoxygenase 3"
"ENSCAFG00000003477",9999.64951829937,1.02377508130771,0.15289725668775,6.69583682196786,2.14440907695679e-11,1.77508335002092e-09,"PDIA6","protein disulfide isomerase family A member 6"
"ENSCAFG00000030300",85.0029160900107,3.94244810490034,0.589335236322529,6.68965278489259,2.23700723544189e-11,1.84335469523223e-09,"CCR7","C-C motif chemokine receptor 7"
"ENSCAFG00000009722",29.7790954388667,-5.1999333903183,0.779624691315423,-6.6697905392718,2.56168770710748e-11,2.10139165919524e-09,"TOX3","TOX high mobility group box family member 3"
"ENSCAFG00000011070",254.68858978815,-1.82731782316791,0.274237768618611,-6.66326098105474,2.67817454349741e-11,2.18709581218078e-09,"ARSG","arylsulfatase G"
"ENSCAFG00000006047",310.091318032231,-2.82441499625107,0.42459207665688,-6.6520671287362,2.89004822313599e-11,2.34958340140757e-09,"LETM2","leucine zipper and EF-hand containing transmembrane protein 2"
"ENSCAFG00000014062",110.351915932209,2.86131373339551,0.430314280656088,6.64935806692946,2.94374061102573e-11,2.3825982341062e-09,"FANCM","FA complementation group M"
"ENSCAFG00000005718",168.036787058114,2.05538314731597,0.309419516811257,6.64270686121501,3.07973976084323e-11,2.48164339755381e-09,"E2F7","E2F transcription factor 7"
"ENSCAFG00000004754",299.676694496708,2.5385445380633,0.382904924646046,6.6296993709598,3.36371229770567e-11,2.69852707724749e-09,"MCM10","minichromosome maintenance 10 replication initiation factor"
"ENSCAFG00000003696",24.7833354731318,-6.50704064602037,0.981787544761411,-6.62774821369493,3.40846199095258e-11,2.72243426829989e-09,"CLGN","calmegin"
"ENSCAFG00000023690",115.466748907092,2.55341656850776,0.385692635292535,6.62034048581476,3.58372446385404e-11,2.84992166861336e-09,"ERCC6L","ERCC excision repair 6 like, spindle assembly checkpoint helicase"
"ENSCAFG00000000189",566.393503529121,-1.12929854686206,0.170848680137424,-6.60993427607222,3.8449068684603e-11,3.04433039050133e-09,"SLC18B1","solute carrier family 18 member B1"
"ENSCAFG00000016851",13300.1039235638,-2.62929157417868,0.39856645920763,-6.59687114516823,4.19925424726627e-11,3.31050299121065e-09,"BGLAP","bone gamma-carboxyglutamate protein"
"ENSCAFG00000019927",4079.90375463085,-1.39548030201076,0.212003292969658,-6.58235201191179,4.63063632967252e-11,3.63484992239941e-09,"LAMC3","laminin subunit gamma 3"
"ENSCAFG00000006959",98.7288843009993,-6.65923545810455,1.01288027857535,-6.57455337907358,4.87994214269174e-11,3.81410413564632e-09,"PROM2","prominin 2"
"ENSCAFG00000005998",2769.05742258962,-1.53798033963406,0.234064264739436,-6.57076098885135,5.00587579705941e-11,3.89581214274568e-09,"LHFPL6","LHFPL tetraspan subfamily member 6"
"ENSCAFG00000030851",66.5271245956245,-2.49264279845653,0.37954962991016,-6.5673698563388,5.12117361993923e-11,3.96858267203035e-09,"HLF","HLF transcription factor, PAR bZIP family member"
"ENSCAFG00000009202",298.435188528759,2.99052740394282,0.456214305554202,6.55509344519562,5.56070448841131e-11,4.29093175586688e-09,"KNL1","kinetochore scaffold 1"
"ENSCAFG00000008878",212.885450794627,2.32482786056546,0.355002895119298,6.5487574679756,5.80177639731759e-11,4.45806539964349e-09,"MIS18A","MIS18 kinetochore protein A"
"ENSCAFG00000002712",155.749260288658,-4.75212323995739,0.726118431112133,-6.54455669535749,5.96721240179586e-11,4.56592038021447e-09,"NRXN1","neurexin 1"
"ENSCAFG00000004818",1376.78113062,1.2454631634669,0.190483542285794,6.53842924444494,6.21682840134461e-11,4.71727758403694e-09,"SLC5A6","solute carrier family 5 member 6"
"ENSCAFG00000008877",531.693337075146,2.37276176103517,0.363006033598853,6.53642513186776,6.30066552336227e-11,4.74138098536985e-09,"BUB1B","BUB1 mitotic checkpoint serine/threonine kinase B"
"ENSCAFG00000015088",1164.8682186807,-1.49565828726,0.2287992484253,-6.53698951178292,6.27694486634332e-11,4.74138098536985e-09,"ARRDC2","arrestin domain containing 2"
"ENSCAFG00000001095",466.593902995459,-1.70411833157264,0.260812696060907,-6.53387797952399,6.40881659104889e-11,4.7832360221144e-09,"TEF","TEF transcription factor, PAR bZIP family member"
"ENSCAFG00000011405",13614.3067700249,-2.42426603912425,0.371024626233872,-6.53397609676758,6.40461715070535e-11,4.7832360221144e-09,"TXNIP","thioredoxin interacting protein"
"ENSCAFG00000000699",271.038501148986,2.24145591859709,0.343376061216858,6.52770001104272,6.67872912268711e-11,4.96434024707163e-09,"PANX2","pannexin 2"
"ENSCAFG00000015485",4739.38000470776,-1.72682737514643,0.264936685476573,-6.51788698888634,7.13046792243386e-11,5.27857525753833e-09,"RBM3","RNA binding motif protein 3"
"ENSCAFG00000012904",516.356465592644,2.40684960402767,0.369646767225594,6.51121507728154,7.45453170762037e-11,5.49613266912852e-09,"CDK1","cyclin dependent kinase 1"
"ENSCAFG00000002732",1718.62663661191,1.39376031134458,0.214109479454756,6.50956844551622,7.53670092516358e-11,5.51208275293791e-09,"CTPS1","CTP synthase 1"
"ENSCAFG00000007030",755.637270584337,2.09679319634362,0.322096476289779,6.50982966500138,7.52360685318343e-11,5.51208275293791e-09,"ESPL1","extra spindle pole bodies like 1, separase"
"ENSCAFG00000018395",304.021724477891,2.33473614455776,0.359095141291572,6.50172022979848,7.94066776963189e-11,5.78430003011065e-09,"NDC80","NDC80 kinetochore complex component"
"ENSCAFG00000023628",2569.22206977942,1.97762988002893,0.304367483577179,6.49750708185443,8.16618497080742e-11,5.92487627503482e-09,"NME1","non-metastatic cells 1, protein (NM23A) expressed in"
"ENSCAFG00000010532",226.760639500749,-2.66586468487982,0.410371770120835,-6.49621849986135,8.23640101560895e-11,5.95210709901804e-09,"SPHKAP","SPHK1 interactor, AKAP domain containing"
"ENSCAFG00000002797",2329.75912880624,-1.59808050971194,0.246484774654371,-6.48348569177476,8.96273814818902e-11,6.45140017457195e-09,"KLF4","Kruppel like factor 4"
"ENSCAFG00000014440",197.280134972577,-5.83853192640677,0.901125109378762,-6.47915796113136,9.22359027074384e-11,6.61302371734315e-09,"SLITRK3","SLIT and NTRK like family member 3"
"ENSCAFG00000002222",389.198107851661,2.04191577354149,0.315219486453463,6.47775870874957,9.3095066848674e-11,6.64844808776942e-09,"ASNS","asparagine synthetase (glutamine-hydrolyzing)"
"ENSCAFG00000000244",537.405514826347,1.95834100940038,0.302366886237296,6.47670462123117,9.37474565726688e-11,6.66888645173778e-09,"MTFR2","mitochondrial fission regulator 2"
"ENSCAFG00000012126",3454.37194962805,1.60218256042543,0.247740086518014,6.4671914139698,9.98411486797663e-11,7.07473602570904e-09,"HYOU1","hypoxia up-regulated 1"
"ENSCAFG00000032029",187.614773062202,-1.66158289632678,0.257047369212338,-6.46411165933468,1.01895614029342e-10,7.19232956235791e-09,NA,NA
"ENSCAFG00000008369",198.083565663893,2.5008821985435,0.38693813015965,6.46326118729017,1.0247019795174e-10,7.20496052084611e-09,"PBK","PDZ binding kinase"
"ENSCAFG00000029379",1751.43949601631,2.02794011972457,0.314634330910937,6.44538729722605,1.15305584365274e-10,8.04532565852874e-09,"UBE2S","ubiquitin conjugating enzyme E2 S"
"ENSCAFG00000029920",4014.52409203251,-1.37004201754874,0.212689407233321,-6.44151504943452,1.18286717425767e-10,8.22182981313223e-09,"TSC22D3","TSC22 domain family member 3"
"ENSCAFG00000017064",22182.3595010659,-3.67519797804305,0.572423177562851,-6.42042132830919,1.35897688279105e-10,9.41001065114363e-09,"CHAD","chondroadherin"
"ENSCAFG00000002098",2861.18477932637,-3.71629014146209,0.579058487626013,-6.41781481642364,1.38244271536598e-10,9.53623647330678e-09,"ECRG4","ECRG4 augurin precursor"
"ENSCAFG00000017001",867.743707506707,-1.56055355112415,0.243224411897061,-6.41610576402429,1.39804338515164e-10,9.60745965547041e-09,"VAMP2","vesicle associated membrane protein 2"
"ENSCAFG00000001989",750.201961462371,1.41553286758569,0.220825173164603,6.41019702283015,1.45331698343546e-10,9.94975773885084e-09,"AARS2","alanyl-tRNA synthetase 2, mitochondrial"
